CustomerID,Purchase Date,Revenue,Product
001300000082vZa,2017-02-05,9.00,Vegetables
001300000082vZa,2017-02-05,81.57,Coffee
001300000082vZa,2017-02-06,16.69,Porcelain. Glas & Co.
001300000082vZa,2017-02-10,17.75,Milk products
001300000082vZa,2017-02-14,23.00,Pastries and sweets
001300000082vZa,2017-02-15,15.20,BIO products
001300000082vZa,2017-02-15,0.00,Books
001300000082vZa,2017-02-16,0.99,Soft Drinks
001300000082vZa,2017-02-17,68.52,Tea
001300000082vZa,2017-02-20,21.59,Vegetables
001300000082vZa,2017-02-23,19.07,Coffee
001300000082vZa,2017-02-23,21.08,Porcelain. Glas & Co.
001300000082vZa,2017-02-23,17.88,Meat & fish
001300000082vZa,2017-02-23,60.74,Tea
001300000082vZa,2017-02-24,250.53,Pastries and sweets
001300000082vZa,2017-02-27,157.20,Milk products
001300000082vZa,2017-02-28,35.98,BIO products
001300000082vZa,2017-03-01,6.78,Books
001300000082vZa,2017-03-01,9.00,Soft Drinks
001300000082vZa,2017-03-01,34.08,Vegetables
001300000082vZa,2017-03-01,22.72,Coffee
001300000082vZa,2017-03-02,19.00,Milk products
001300000082vZa,2017-03-03,21.59,Tea
001300000082vZa,2017-03-10,15.21,Soft Drinks
001300000082vZa,2017-03-10,18.81,Vegetables
001300000082vZa,2017-03-10,16.10,Coffee
001300000082vZa,2017-03-13,6.90,Porcelain. Glas & Co.
001300000082vZa,2017-03-13,16.87,Pastries and sweets
001300000082vZa,2017-03-14,11.12,BIO products
001300000082vZa,2017-03-14,0.01,Books
001300000082vZa,2017-03-16,11.12,Tea
001300000082vZa,2017-03-20,16.87,Milk products
001300000082vZa,2017-03-20,9.50,Soft Drinks
001300000082vZa,2017-03-21,22.80,Vegetables
001300000082vZa,2017-03-22,171.82,Milk products
001300000082vZa,2017-03-24,85.82,Soft Drinks
001300000082vZa,2017-03-28,36.60,Vegetables
001300000082vZa,2017-03-31,13.12,Soft Drinks
001300000082vZa,2017-03-31,8.44,Vegetables
001300000082vZa,2017-04-01,184.10,Pastries and sweets
001300000082vZa,2017-04-01,6600.00,BIO products
001300000082vZa,2017-04-03,21.38,Books
001300000082vZa,2017-04-05,162.58,Soft Drinks
001300000082vZa,2017-04-07,21.30,Coffee
001300000082vZa,2017-04-08,9.00,Soft Drinks
001300000082vZa,2017-04-13,21.30,Vegetables
001300000082vZa,2017-04-13,30.67,Coffee
001300000082vZa,2017-04-17,21.89,Porcelain. Glas & Co.
001300000082vZa,2017-04-18,32.65,Milk products
001300000082vZa,2017-04-20,1.99,Tea
001300000082vZa,2017-04-24,6.79,Vegetables
001300000082vZa,2017-04-27,9.00,Coffee
001300000082vZa,2017-04-27,11.99,Pastries and sweets
001300000082vZa,2017-04-27,15.20,BIO products
001300000082vZa,2017-04-27,17.00,Books
001300000082vZa,2017-05-01,33.90,Tea
001300000082vZa,2017-05-04,20.30,Coffee
001300000082vZa,2017-05-05,1583.60,Pastries and sweets
001300000082vZa,2017-05-05,33.92,BIO products
001300000082vZa,2017-05-05,93.65,Books
001300000082vZa,2017-05-05,31.30,Soft Drinks
001300000082vZa,2017-05-07,4.40,Tea
001300000082vZa,2017-05-07,11.90,Pastries and sweets
001300000082vZa,2017-05-07,1.49,BIO products
001300000082vZa,2017-05-07,9.00,Books
001300000082vZa,2017-05-08,30.40,Coffee
001300000082vZa,2017-05-08,94.69,Soft Drinks
001300000082vZa,2017-05-09,670.33,Meat & fish
001300000082vZa,2017-05-10,42.00,Tea
001300000082vZa,2017-05-10,10.63,Coffee
001300000082vZa,2017-05-12,39.38,Porcelain. Glas & Co.
001300000082vZa,2017-05-12,198.83,Tea
001300000082vZa,2017-05-12,39.38,Coffee
001300000082vZa,2017-05-15,9.00,Pastries and sweets
001300000082vZa,2017-05-15,42.81,BIO products
001300000082vZa,2017-05-15,9.00,Books
001300000082vZa,2017-05-16,53.97,Meat & fish
001300000082vZa,2017-05-17,11.90,Tea
001300000082vZa,2017-05-18,15.34,Pastries and sweets
001300000082vZa,2017-05-18,26.50,Milk products
001300000082vZa,2017-05-18,42.66,BIO products
001300000082vZa,2017-05-19,141.60,Books
001300000082vZa,2017-05-23,99.15,Soft Drinks
001300000082vZa,2017-05-23,17.99,Meat & fish
001300000082vZa,2017-05-24,51.40,Vegetables
001300000082vZa,2017-05-25,3.98,Milk products
001300000082vZa,2017-05-26,0.99,Soft Drinks
001300000082vZa,2017-05-29,34.08,Meat & fish
001300000082vZa,2017-06-01,130.94,Vegetables
001300000082vZa,2017-06-01,27.98,Coffee
001300000082vZa,2017-06-06,340.00,Soft Drinks
001300000082vZa,2017-06-06,21.47,Tea
001300000082vZa,2017-06-09,39.38,Vegetables
001300000082vZa,2017-06-09,0.99,Coffee
001300000082vZa,2017-06-10,14.39,Pastries and sweets
001300000082vZa,2017-06-12,5.06,BIO products
001300000082vZa,2017-06-12,25.70,Books
001300000082vZa,2017-06-15,768.95,Tea
001300000082vZa,2017-06-15,38.00,Coffee
001300000082vZa,2017-06-15,36.45,Milk products
001300000082vZa,2017-06-16,9.00,Pastries and sweets
001300000082vZa,2017-06-19,17.20,BIO products
001300000082vZa,2017-06-19,88.04,Books
001300000082vZa,2017-06-20,7.52,Tea
001300000082vZa,2017-06-20,37.94,Coffee
001300000082vZa,2017-06-20,18.08,Soft Drinks
001300000082vZa,2017-06-22,31.25,Tea
001300000082vZa,2017-06-26,10.99,Coffee
001300000082vZa,2017-06-28,9.00,Pastries and sweets
001300000082vZa,2017-06-28,11.99,BIO products
001300000082vZa,2017-06-29,222.00,Books
001300000082vZa,2017-07-01,49.68,Tea
001300000082vZa,2017-07-02,17.99,Coffee
001300000082vZa,2017-07-02,283.04,Milk products
001300000082vZa,2017-07-02,14.44,Tea
001300000082vZa,2017-07-02,9.00,Tea
001300000082vZa,2017-07-03,72.20,Coffee
001300000082vZa,2017-07-03,7.22,Milk products
001300000082vZa,2017-07-03,17.99,Soft Drinks
001300000082vZa,2017-07-06,11.25,Tea
001300000082vZa,2017-07-06,7.19,Vegetables
001300000082vZa,2017-07-07,17.35,Pastries and sweets
001300000082vZa,2017-07-11,8.08,Milk products
001300000082vZa,2017-07-11,9.00,BIO products
001300000082vZa,2017-07-13,7.00,Books
001300000082vZa,2017-07-17,6.00,Soft Drinks
001300000082vZa,2017-07-17,2.60,Vegetables
001300000082vZa,2017-07-18,9.00,Coffee
001300000082vZa,2017-07-18,25.00,Coffee
001300000082vZa,2017-07-20,255.96,Pastries and sweets
001300000082vZa,2017-07-20,45.60,BIO products
001300000082vZa,2017-07-20,77.93,Books
001300000082vZa,2017-07-20,9.00,Soft Drinks
001300000082vZa,2017-07-20,30.57,Vegetables
001300000082vZa,2017-07-21,31.80,Coffee
001300000082vZa,2017-08-04,30.22,Porcelain. Glas & Co.
001300000082vZa,2017-08-04,0.99,Pastries and sweets
001300000082vZa,2017-08-04,0.99,BIO products
001300000082vZa,2017-08-04,91.46,Books
001300000082vZa,2017-08-10,33.46,Tea
001300000082vZa,2017-08-10,9.00,Vegetables
001300000082vZa,2017-08-10,9.00,Coffee
001300000082vZa,2017-08-10,32.24,Porcelain. Glas & Co.
001300000082vZa,2017-08-14,9.00,Pastries and sweets
001300000082vZa,2017-08-14,3.30,BIO products
001300000082vZa,2017-08-14,13.20,Books
001300000082vZa,2017-08-15,22.06,Soft Drinks
001300000082vZa,2017-08-16,27.88,Tea
001300000082vZa,2017-08-16,47.01,Vegetables
001300000082vZa,2017-08-16,25.20,Milk products
001300000082vZa,2017-08-16,50.10,Soft Drinks
001300000082vZa,2017-08-17,43.75,Tea
001300000082vZa,2017-08-18,576.00,Vegetables
001300000082vZa,2017-08-21,20.33,Soft Drinks
001300000082vZa,2017-08-24,9.99,Vegetables
001300000082vZa,2017-08-24,16.69,Soft Drinks
001300000082vZa,2017-08-24,27.00,Meat & fish
001300000082vZa,2017-08-24,17.89,Tea
001300000082vZa,2017-08-24,27.98,Vegetables
001300000082vZa,2017-08-28,21.59,Milk products
001300000082vZa,2017-08-28,55.30,Pastries and sweets
001300000082vZa,2017-08-29,27.98,BIO products
001300000082vZa,2017-08-29,16.34,Books
001300000082vZa,2017-08-31,101.54,Soft Drinks
001300000082vZa,2017-09-01,32.18,Soft Drinks
001300000082vZa,2017-09-01,0.99,Vegetables
001300000082vZa,2017-09-01,274.25,Coffee
001300000082vZa,2017-09-04,36.07,Milk products
001300000082vZa,2017-09-06,9.00,Pastries and sweets
001300000082vZa,2017-09-07,7.60,BIO products
001300000082vZa,2017-09-07,7.90,Books
001300000082vZa,2017-09-07,11.90,Soft Drinks
001300000082vZa,2017-09-07,145.94,Meat & fish
001300000082vZa,2017-09-10,67.98,Tea
001300000082vZa,2017-09-12,2.92,Vegetables
001300000082vZa,2017-09-12,20.58,Soft Drinks
001300000082vZa,2017-09-12,15.60,Vegetables
001300000082vZa,2017-09-12,10.80,Coffee
001300000082vZa,2017-09-12,20.29,Pastries and sweets
001300000082vZa,2017-09-12,57.56,BIO products
001300000082vZa,2017-09-12,43.84,Books
001300000082vZa,2017-09-13,16.08,Soft Drinks
001300000082vZa,2017-09-14,34.53,Meat & fish
001300000082vZa,2017-09-15,1.49,Tea
001300000082vZa,2017-09-20,28.72,Vegetables
001300000082vZa,2017-09-21,27.88,Coffee
001300000082vZa,2017-09-21,28.16,Pastries and sweets
001300000082vZa,2017-09-21,58.76,BIO products
001300000082vZa,2017-09-25,21.09,Books
001300000082vZa,2017-09-25,0.99,Soft Drinks
001300000082vZa,2017-09-25,17.88,Meat & fish
001300000082vZa,2017-09-25,19.07,Tea
001300000082vZa,2017-09-26,57.24,Coffee
001300000082vZa,2017-09-26,17.88,Pastries and sweets
001300000082vZa,2017-09-26,1.92,BIO products
001300000082vZa,2017-09-26,42.07,Books
001300000082vZa,2017-09-30,9.00,Tea
001300000082vZa,2017-09-30,32.24,Vegetables
001300000082vZa,2017-10-02,25.18,Pastries and sweets
001300000082vZa,2017-10-02,22.38,BIO products
001300000082vZa,2017-10-02,55.44,Books
001300000082vZa,2017-10-03,21.59,Vegetables
001300000082vZa,2017-10-03,19.98,Coffee
001300000082vZa,2017-10-05,9.99,Tea
001300000082vZa,2017-10-05,22.06,Coffee
001300000082vZa,2017-10-06,10.31,Pastries and sweets
001300000082vZa,2017-10-06,19.07,Milk products
001300000082vZa,2017-10-10,21.59,BIO products
001300000082vZa,2017-10-10,22.79,Books
001300000082vZa,2017-10-10,35.78,Tea
001300000082vZa,2017-10-11,23.78,Coffee
001300000082vZa,2017-10-11,21.84,Pastries and sweets
001300000082vZa,2017-10-12,11.87,Milk products
001300000082vZa,2017-10-12,27.98,BIO products
001300000082vZa,2017-10-12,9.00,Books
001300000082vZa,2017-10-13,25.18,Soft Drinks
001300000082vZa,2017-10-16,19.07,Vegetables
001300000082vZa,2017-10-16,11.28,Pastries and sweets
001300000082vZa,2017-10-17,27.31,BIO products
001300000082vZa,2017-10-17,35.50,Books
001300000082vZa,2017-10-17,26.24,Vegetables
001300000082vZa,2017-10-17,17.99,Pastries and sweets
001300000082vZa,2017-10-17,35.98,Milk products
001300000082vZa,2017-10-19,46.00,BIO products
001300000082vZa,2017-10-19,558.88,Books
001300000082vZa,2017-10-19,32.24,Vegetables
001300000082vZa,2017-10-19,13.13,Coffee
001300000082vZa,2017-10-24,24.18,Tea
001300000082vZa,2017-10-26,1.49,Vegetables
001300000082vZa,2017-10-26,19.27,Milk products
001300000082vZa,2017-10-26,0.99,Soft Drinks
001300000082vZa,2017-10-30,8.55,Meat & fish
001300000082vZa,2017-10-30,17.21,BIO products
001300000082vZa,2017-10-30,32.16,Vegetables
001300000082vZa,2017-10-31,17.09,Coffee
001300000082vZa,2017-11-01,17.09,Soft Drinks
001300000082vZa,2017-11-03,17.99,Tea
001300000082vZa,2017-11-03,145.87,Vegetables
001300000082vZa,2017-11-03,38.00,Coffee
001300000082vZa,2017-11-03,134.32,Tea
001300000082vZa,2017-11-05,35.42,Vegetables
001300000082vZa,2017-11-07,9.67,Soft Drinks
001300000082vZa,2017-11-10,39.44,Vegetables
001300000082vZa,2017-11-10,18.52,Pastries and sweets
001300000082vZa,2017-11-10,22.80,Milk products
001300000082vZa,2017-11-10,30.40,BIO products
001300000082vZa,2017-11-10,10.20,Books
001300000082vZa,2017-11-13,15.30,Milk products
001300000082vZa,2017-11-13,17.88,Soft Drinks
001300000082vZa,2017-11-13,16.19,Vegetables
001300000082vZa,2017-11-13,27.98,Coffee
001300000082vZa,2017-11-13,17.99,Milk products
001300000082vZa,2017-11-13,27.98,Soft Drinks
001300000082vZa,2017-11-14,30.62,Tea
001300000082vZa,2017-11-14,81.70,Vegetables
001300000082vZa,2017-11-14,19.60,Porcelain. Glas & Co.
001300000082vZa,2017-11-17,20.64,Milk products
001300000082vZa,2017-11-21,21.47,Soft Drinks
001300000082vZa,2017-11-21,19.07,Vegetables
001300000082vZa,2017-11-21,19.07,Coffee
001300000082vZa,2017-11-21,15.51,Soft Drinks
001300000082vZa,2017-11-22,9.00,Coffee
001300000082vZa,2017-11-23,33.11,Milk products
001300000082vZa,2017-11-23,9.00,Tea
001300000082vZa,2017-11-27,45.60,Coffee
001300000082vZa,2017-11-27,17.20,Pastries and sweets
001300000082vZa,2017-11-28,683.57,BIO products
001300000082vZa,2017-11-29,16.92,Books
001300000082vZa,2017-12-05,24.20,Soft Drinks
001300000082vZa,2017-12-05,124.20,Tea
001300000082vZa,2017-12-10,7.20,Vegetables
001300000082vZa,2017-12-10,9.00,Coffee
001300000082vZa,2017-12-10,17.89,Soft Drinks
001300000082vZa,2017-12-11,30.40,Meat & fish
001300000082vZa,2017-12-11,149.12,Tea
001300000082vZa,2017-12-11,359.95,Porcelain. Glas & Co.
001300000082vZa,2017-12-13,210.00,Pastries and sweets
001300000082vZa,2017-12-13,86.00,Milk products
001300000082vZa,2017-12-13,1.49,BIO products
001300000082vZa,2017-12-14,4.50,Soft Drinks
001300000082vZa,2017-12-14,13.50,Meat & fish
001300000082vZa,2017-12-15,57.21,Vegetables
001300000082vZa,2017-12-19,15.89,Pastries and sweets
001300000082vZa,2017-12-19,342.00,BIO products
001300000082vZa,2017-12-19,9.16,Books
001300000082vZa,2017-12-20,16.20,Soft Drinks
001300000082vZa,2017-12-20,32.40,Coffee
001300000082vZa,2017-12-20,24.18,Porcelain. Glas & Co.
001300000082vZa,2017-12-25,32.42,Milk products
001300000082vZa,2017-12-25,48.30,Soft Drinks
001300000082vZa,2017-12-26,55.62,Meat & fish
001300000082vZa,2017-12-26,151.12,Vegetables
001300000082vZa,2017-12-26,0.99,Coffee
001300000082vZa,2017-12-26,0.99,Porcelain. Glas & Co.
001300000082vZa,2017-12-26,215.12,Pastries and sweets
001300000082vZa,2017-12-27,9.00,BIO products
001300000082vZa,2017-12-27,9.00,Books
001300000082vZa,2017-12-27,9.00,Soft Drinks
001300000082vZa,2017-12-27,29.98,Tea
001300000082vZa,2017-12-27,69.72,Vegetables
001300000082vZa,2017-12-29,32.24,Coffee
001300000082vZa,2017-12-29,9.54,Pastries and sweets
001300000082vZa,2018-01-01,12.15,BIO products
001300000082vZa,2018-01-01,26.60,Soft Drinks
001300000082vZa,2018-01-04,19.07,Tea
001300000082vZa,2018-01-04,17.99,Vegetables
001300000082vZa,2018-01-04,18.46,Coffee
001300000082vZa,2018-01-04,11.36,Soft Drinks
001300000082vZa,2018-01-04,14.43,Vegetables
001300000082vZa,2018-01-07,30.22,Coffee
001300000082vZa,2018-01-07,16.20,Porcelain. Glas & Co.
001300000082vZa,2018-01-07,21.59,Milk products
001300000082vZa,2018-01-10,153.20,Soft Drinks
001300000082vZa,2018-01-15,13.00,Vegetables
001300000082vZa,2018-01-16,17.93,Books
001300000082vZa,2018-01-18,30.40,Soft Drinks
001300000082vZa,2018-01-18,21.59,Vegetables
001300000082vZa,2018-01-22,15.11,Porcelain. Glas & Co.
001300000082vZa,2018-01-22,13.99,Coffee
001300000082vZa,2018-01-22,25.18,Pastries and sweets
001300000082vZa,2018-01-22,9.00,BIO products
001300000082vZa,2018-01-22,19.07,Books
001300000082vZa,2018-01-22,19.78,Soft Drinks
001300000082vZa,2018-01-23,25.03,Tea
001300000082vZa,2018-01-23,25.03,Vegetables
001300000082vZa,2018-01-23,30.19,Coffee
001300000082vZa,2018-01-25,31.64,Pastries and sweets
001300000082vZa,2018-01-25,17.27,BIO products
001300000082vZa,2018-01-25,17.89,Books
001300000082vZa,2018-01-30,27.88,Meat & fish
001300000082vZa,2018-01-30,26.24,Tea
001300000082vZa,2018-02-02,56.85,Vegetables
001300000082vZa,2018-02-03,123.74,Coffee
001300000082vZa,2018-02-03,99.89,Milk products
001300000082vZa,2018-02-05,0.99,Pastries and sweets
001300000082vZa,2018-02-08,1.49,BIO products
001300000082vZa,2018-02-08,21.59,Books
001300000082vZa,2018-02-08,602.98,Soft Drinks
001300000082vZa,2018-02-08,0.99,Tea
001300000082vZa,2018-02-12,8.24,Vegetables
001300000082vZa,2018-02-12,11.50,Milk products
001300000082vZa,2018-02-12,8.00,Pastries and sweets
001300000082vZa,2018-02-13,28.00,Milk products
001300000082vZa,2018-02-14,8.99,BIO products
001300000082vZa,2018-02-19,0.00,Books
001300000082vZa,2018-02-20,20.15,Soft Drinks
001300000082vZa,2018-02-21,7.65,Milk products
001300000082vZa,2018-02-27,74.52,Milk products
001300000082vZa,2018-02-27,9.00,Soft Drinks
001300000082vZa,2018-02-28,17.88,Vegetables
001300000082vZa,2018-02-28,126.72,Milk products
001300000082vZa,2018-03-01,123.03,BIO products
001300000082vZa,2018-03-02,17.20,Soft Drinks
001300000082vZa,2018-03-03,9.00,Vegetables
001300000082vZa,2018-03-03,21.09,Soft Drinks
001300000082vZa,2018-03-05,0.99,Tea
001300000082vZa,2018-03-05,9.53,Pastries and sweets
001300000082vZa,2018-03-05,77.32,BIO products
001300000082vZa,2018-03-05,0.03,Books
001300000082vZa,2018-03-05,30.00,Soft Drinks
001300000082vZa,2018-03-05,960.00,Vegetables
001300000082vZa,2018-03-05,105.00,Milk products
001300000082vZa,2018-03-05,14.31,Coffee
001300000082vZa,2018-03-08,41.28,Pastries and sweets
001300000082vZa,2018-03-08,20.64,Milk products
001300000082vZa,2018-03-08,20.09,BIO products
001300000082vZa,2018-03-10,0.99,Books
001300000082vZa,2018-03-13,3.07,Soft Drinks
001300000082vZa,2018-03-13,70.98,Tea
001300000082vZa,2018-03-13,17.35,Vegetables
001300000082vZa,2018-03-15,200.00,Coffee
001300000082vZa,2018-03-20,0.00,Pastries and sweets
001300000082vZa,2018-03-20,15.18,BIO products
001300000082vZa,2018-03-21,59.25,Books
001300000082vZa,2018-03-29,22.68,Tea
001300000082vZa,2018-03-29,17.89,Coffee
001300000082vZa,2018-03-29,9.53,Porcelain. Glas & Co.
001300000082vZa,2018-03-29,17.09,Soft Drinks
001300000082vZa,2018-03-30,95.96,Vegetables
001300000082vZa,2018-03-30,51.69,Coffee
001300000082vZa,2018-04-02,0.99,Porcelain. Glas & Co.
001300000082vZa,2018-04-02,9.00,Pastries and sweets
001300000082vZa,2018-04-05,52.05,BIO products
001300000082vZa,2018-04-06,132.00,Books
001300000082vZa,2018-04-06,4.86,Meat & fish
001300000082vZa,2018-04-07,0.99,Tea
001300000082vZa,2018-04-07,132.00,Coffee
001300000082vZa,2018-04-08,63.80,Milk products
001300000082vZa,2018-04-08,68.10,Pastries and sweets
001300000082vZa,2018-04-08,27.98,BIO products
001300000082vZa,2018-04-16,0.99,Books
001300000082vZa,2018-04-16,9.00,Tea
001300000082vZa,2018-04-16,10.36,Pastries and sweets
001300000082vZa,2018-04-16,34.49,BIO products
001300000082vZa,2018-04-16,105.53,Books
001300000082vZa,2018-04-17,41.04,Vegetables
001300000082vZa,2018-04-18,16.87,Vegetables
001300000082vZa,2018-04-20,26.87,Soft Drinks
001300000082vZa,2018-04-23,21.59,Vegetables
001300000082vZa,2018-04-25,20.39,Coffee
001300000082vZa,2018-05-04,52.86,Milk products
001300000082vZa,2018-05-04,188.05,Tea
001300000082vZa,2018-05-04,0.99,Soft Drinks
001300000082vZa,2018-05-04,121.60,Meat & fish
001300000082vZa,2018-05-04,107.52,Vegetables
001300000082vZa,2018-05-05,5.00,Coffee
001300000082vZa,2018-05-08,17.82,Tea
001300000082vZa,2018-05-10,21.47,Coffee
001300000082vZa,2018-05-11,45.60,Porcelain. Glas & Co.
001300000082vZa,2018-05-12,17.40,Pastries and sweets
001300000082vZa,2018-05-12,35.61,BIO products
001300000082vZa,2018-05-12,22.98,Books
001300000082vZa,2018-05-14,38.88,Soft Drinks
001300000082vZa,2018-05-14,8.10,Tea
001300000082vZa,2018-05-15,7.90,Meat & fish
001300000082vZa,2018-05-15,14.70,Coffee
001300000082vZa,2018-05-15,37.15,Soft Drinks
001300000082vZa,2018-05-16,20.64,Tea
001300000082vZa,2018-05-16,15.89,Vegetables
001300000082vZa,2018-05-16,76.67,Soft Drinks
001300000082vZa,2018-05-16,14.90,Vegetables
001300000082vZa,2018-05-18,16.76,Coffee
001300000082vZa,2018-05-18,42.00,Milk products
001300000082vZa,2018-05-18,758.14,Pastries and sweets
001300000082vZa,2018-05-18,34.77,BIO products
001300000082vZa,2018-05-18,18.35,Books
001300000082vZa,2018-05-23,23.76,Soft Drinks
001300000082vZa,2018-05-23,17.99,Meat & fish
001300000082vZa,2018-05-23,60.07,Tea
001300000082vZa,2018-05-23,54.60,Vegetables
001300000082vZa,2018-05-23,9.00,Coffee
001300000082vZa,2018-05-23,23.75,Milk products
001300000082vZa,2018-05-23,21.59,Pastries and sweets
001300000082vZa,2018-05-23,17.09,Milk products
001300000082vZa,2018-05-28,7.49,BIO products
001300000082vZa,2018-05-28,0.99,Books
001300000082vZa,2018-05-29,19.43,Meat & fish
001300000082vZa,2018-05-30,11.87,Tea
001300000082vZa,2018-05-30,0.99,Coffee
001300000082vZa,2018-05-30,37.33,Tea
001300000082vZa,2018-05-30,57.56,Coffee
001300000082vZa,2018-05-30,24.47,Soft Drinks
001300000082vZa,2018-05-30,53.97,Tea
001300000082vZa,2018-05-30,0.99,Vegetables
001300000082vZa,2018-05-31,11.90,Pastries and sweets
001300000082vZa,2018-05-31,18.00,BIO products
001300000082vZa,2018-06-01,123.23,Books
001300000082vZa,2018-06-02,39.30,Coffee
001300000082vZa,2018-06-02,0.99,Porcelain. Glas & Co.
001300000082vZa,2018-06-03,26.02,Soft Drinks
001300000082vZa,2018-06-03,0.99,Vegetables
001300000082vZa,2018-06-04,11.99,Coffee
001300000082vZa,2018-06-04,43.44,Porcelain. Glas & Co.
001300000082vZa,2018-06-05,19.79,Pastries and sweets
001300000082vZa,2018-06-07,34.00,BIO products
001300000082vZa,2018-06-09,16.19,Books
001300000082vZa,2018-06-09,16.10,Tea
